"SurveyResponseID","AnswerNumber","HobbitExpType"
3193506,154,"Group tour specifically organised for Hobbit fans"
3193506,155,"Visited Hobbiton"
3193514,162,"Not sure"
3193532,144,"Visited Hobbit Film site(s)"
3193535,154,"Not sure"
3193551,155,"Visited Hobbiton"
3193563,172,"Visited Hobbiton"
3193563,173,"Visited Hobbit Film site(s)"
3193576,158,"Visited Hobbiton"
3193595,163,"Not sure"
3193598,172,"Visited Hobbiton"
3193598,173,"Visited Hobbit Film site(s)"
3193600,188,"Organised local sightseeing tour which included Hobbit Film site(s)"
3193600,189,"Visited Hobbiton"
3193607,150,"Organised local sightseeing tour which included Hobbit Film site(s)"
3193607,151,"Visited Hobbit Film site(s)"
3193613,155,"Group tour specifically organised for Hobbit fans"
3193613,156,"Visited Hobbiton"
3193613,157,"Visited Hobbit Film site(s)"
3193617,148,"Organised local sightseeing tour which included Hobbit Film site(s)"
3193626,183,"Not sure"
3193661,165,"Organised local sightseeing tour which included Hobbit Film site(s)"
3193661,166,"Visited Hobbiton"
3193661,167,"Visited Hobbit Film site(s)"
3193676,172,"Visited Hobbiton"
3193686,155,"Visited Hobbiton"
3193686,156,"Visited Hobbit Film site(s)"
3193690,182,"Visited Hobbit Film site(s)"
3193692,145,"Visited Hobbiton"
3193693,156,"Visited Hobbiton"
3193694,152,"Not sure"
3193697,178,"Visited Hobbiton"
3193697,179,"Visited Hobbit Film site(s)"
3193738,159,"Organised local sightseeing tour which included Hobbit Film site(s)"
3193753,173,"Visited Hobbit Film site(s)"
3193759,159,"Not sure"
3193762,160,"Visited Hobbiton"
3193788,164,"Not sure"
3193800,178,"Not sure"
3193805,158,"Not sure"
3193816,169,"Organised local sightseeing tour which included Hobbit Film site(s)"
3193816,170,"Visited Hobbiton"
3193816,171,"Visited Hobbit Film site(s)"
3193825,164,"Not sure"
3193836,157,"Not sure"
3193850,152,"Visited Hobbit Film site(s)"
3193863,163,"Visited Hobbiton"
3193868,166,"Not sure"
3193878,162,"Visited Hobbiton"
3193878,163,"Visited Hobbit Film site(s)"
3193880,169,"Organised local sightseeing tour which included Hobbit Film site(s)"
3193880,170,"Visited Hobbiton"
3193880,171,"Visited Hobbit Film site(s)"
3193925,176,"Visited Hobbiton"
3193951,160,"Not sure"
3193994,176,"Visited Hobbiton"
3194009,160,"Visited Hobbit Film site(s)"
3194032,160,"Visited Hobbit Film site(s)"
3194037,186,"Not sure"
3194073,163,"Not sure"
3194078,158,"Group tour specifically organised for Hobbit fans"
3194103,155,"Visited Hobbiton"
3194111,164,"Not sure"
3194134,162,"Not sure"
3194138,155,"Visited Hobbiton"
3194138,156,"Visited Hobbit Film site(s)"
3194200,155,"Visited Hobbit Film site(s)"
3194205,170,"Visited Hobbiton"
3194253,159,"Visited Hobbiton"
3194261,157,"Organised local sightseeing tour which included Hobbit Film site(s)"
3194261,158,"Visited Hobbit Film site(s)"
3194280,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3194280,163,"Visited Hobbiton"
3194280,164,"Visited Hobbit Film site(s)"
3194286,165,"Organised local sightseeing tour which included Hobbit Film site(s)"
3194286,166,"Visited Hobbiton"
3337539,183,"Visited Hobbiton"
3337540,157,"Group tour specifically organised for Hobbit fans"
3337554,170,"Visited Hobbiton"
3337554,171,"Visited Hobbit Film site(s)"
3337560,165,"Visited Hobbiton"
3337566,165,"Not sure"
3337567,173,"Group tour specifically organised for Hobbit fans"
3337567,174,"Organised local sightseeing tour which included Hobbit Film site(s)"
3337567,175,"Visited Hobbiton"
3337567,176,"Visited Hobbit Film site(s)"
3337571,178,"Visited Hobbiton"
3337576,249,"Something else"
3337578,162,"Visited Hobbit Film site(s)"
3337578,163,"Something else"
3337585,208,"Visited Hobbiton"
3337636,133,"Organised local sightseeing tour which included Hobbit Film site(s)"
3337642,151,"Organised local sightseeing tour which included Hobbit Film site(s)"
3337646,171,"Visited Hobbiton"
3337651,210,"Visited Hobbiton"
3337654,179,"Visited Hobbiton"
3337666,166,"Visited Hobbiton"
3337666,167,"Visited Hobbit Film site(s)"
3337667,182,"Not sure"
3337676,150,"Visited Hobbit Film site(s)"
3337689,176,"Visited Hobbiton"
3337689,177,"Visited Hobbit Film site(s)"
3337721,207,"Visited Hobbiton"
3337721,208,"Visited Hobbit Film site(s)"
3337742,248,"Group tour specifically organised for Hobbit fans"
3337742,249,"Visited Hobbiton"
3337742,250,"Visited Hobbit Film site(s)"
3337779,176,"Visited Hobbiton"
3337780,160,"Visited Hobbiton"
3337794,178,"Visited Hobbit Film site(s)"
3337801,182,"Visited Hobbit Film site(s)"
3337806,159,"Group tour specifically organised for Hobbit fans"
3337806,160,"Visited Hobbiton"
3337806,161,"Visited Hobbit Film site(s)"
3337817,174,"Not sure"
3337818,163,"Not sure"
3337829,180,"Visited Hobbiton"
3337831,175,"Visited Hobbit Film site(s)"
3337837,169,"Visited Hobbiton"
3337841,162,"Visited Hobbiton"
3337843,167,"Visited Hobbiton"
3337844,177,"Group tour specifically organised for Hobbit fans"
3337850,164,"Visited Hobbiton"
3337859,142,"Visited Hobbiton"
3337872,156,"Not sure"
3337886,161,"Visited Hobbiton"
3337888,188,"Visited Hobbiton"
3337888,189,"Visited Hobbit Film site(s)"
3337907,147,"Organised local sightseeing tour which included Hobbit Film site(s)"
3337932,161,"Organised local sightseeing tour which included Hobbit Film site(s)"
3337932,162,"Visited Hobbiton"
3337943,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3337943,163,"Visited Hobbiton"
3337944,144,"Visited Hobbiton"
3337957,183,"Group tour specifically organised for Hobbit fans"
3337957,184,"Visited Hobbiton"
3337957,185,"Visited Hobbit Film site(s)"
3337968,159,"Group tour specifically organised for Hobbit fans"
3337980,164,"Visited Hobbit Film site(s)"
3338064,159,"Visited Hobbit Film site(s)"
3338064,160,"Something else"
3338068,160,"Visited Hobbiton"
3338068,161,"Visited Hobbit Film site(s)"
3338106,171,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338106,172,"Visited Hobbiton"
3338110,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338131,172,"Visited Hobbit Film site(s)"
3338135,174,"Not sure"
3338155,175,"Visited Hobbiton"
3338176,209,"Visited Hobbiton"
3338176,210,"Visited Hobbit Film site(s)"
3338186,161,"Visited Hobbiton"
3338210,165,"Not sure"
3338211,157,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338211,158,"Visited Hobbiton"
3338211,159,"Visited Hobbit Film site(s)"
3338248,160,"Not sure"
3338314,190,"Visited Hobbit Film site(s)"
3338340,163,"Not sure"
3338352,193,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338352,194,"Visited Hobbit Film site(s)"
3338359,161,"Visited Hobbiton"
3338375,246,"Something else"
3338428,135,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338450,173,"Visited Hobbiton"
3338450,174,"Something else"
3338452,144,"Group tour specifically organised for Hobbit fans"
3338452,145,"Visited Hobbiton"
3338470,168,"Not sure"
3338473,164,"Visited Hobbiton"
3338473,165,"Visited Hobbit Film site(s)"
3338483,143,"Visited Hobbiton"
3338483,144,"Visited Hobbit Film site(s)"
3338486,148,"Group tour specifically organised for Hobbit fans"
3338496,162,"Visited Hobbiton"
3338496,163,"Visited Hobbit Film site(s)"
3338496,164,"Something else"
3338513,147,"Visited Hobbiton"
3338515,160,"Visited Hobbit Film site(s)"
3338517,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338517,161,"Something else"
3338519,172,"Visited Hobbiton"
3338527,156,"Group tour specifically organised for Hobbit fans"
3338527,157,"Visited Hobbiton"
3338541,192,"Visited Hobbiton"
3338565,242,"Visited Hobbiton"
3338573,203,"Visited Hobbiton"
3338582,168,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338582,169,"Visited Hobbiton"
3338583,186,"Visited Hobbiton"
3338594,211,"Visited Hobbit Film site(s)"
3338595,218,"Visited Hobbiton"
3338607,206,"Group tour specifically organised for Hobbit fans"
3338607,207,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338607,208,"Visited Hobbiton"
3338607,209,"Visited Hobbit Film site(s)"
3338611,172,"Visited Hobbiton"
3338621,151,"Not sure"
3338660,143,"Visited Hobbiton"
3338671,160,"Visited Hobbiton"
3338682,158,"Visited Hobbiton"
3338689,223,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338689,224,"Visited Hobbiton"
3338689,225,"Something else"
3338699,163,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338699,164,"Visited Hobbiton"
3338703,173,"Visited Hobbiton"
3338710,197,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338710,198,"Visited Hobbiton"
3338730,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338731,150,"Visited Hobbiton"
3338754,157,"Not sure"
3338755,158,"Visited Hobbiton"
3338788,187,"Visited Hobbiton"
3338788,188,"Visited Hobbit Film site(s)"
3338793,193,"Something else"
3338797,159,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338813,225,"Visited Hobbiton"
3338813,226,"Visited Hobbit Film site(s)"
3338815,167,"Visited Hobbiton"
3338821,172,"Visited Hobbiton"
3338821,173,"Visited Hobbit Film site(s)"
3338827,215,"Group tour specifically organised for Hobbit fans"
3338827,216,"Visited Hobbiton"
3338827,217,"Visited Hobbit Film site(s)"
3338852,164,"Visited Hobbiton"
3338853,147,"Visited Hobbit Film site(s)"
3338860,142,"Group tour specifically organised for Hobbit fans"
3338878,190,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338878,191,"Visited Hobbit Film site(s)"
3338886,221,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338889,199,"Visited Hobbiton"
3338889,200,"Visited Hobbit Film site(s)"
3338893,170,"Not sure"
3338927,165,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338927,166,"Visited Hobbiton"
3338927,167,"Something else"
3338928,168,"Organised local sightseeing tour which included Hobbit Film site(s)"
3338928,169,"Visited Hobbiton"
3338947,172,"Not sure"
3338985,160,"Visited Hobbiton"
3338998,167,"Visited Hobbiton"
3338998,168,"Something else"
3338999,161,"Visited Hobbiton"
3339044,176,"Visited Hobbiton"
3339046,163,"Visited Hobbiton"
3339048,216,"Visited Hobbiton"
3339048,217,"Visited Hobbit Film site(s)"
3339083,177,"Not sure"
3339096,156,"Visited Hobbit Film site(s)"
3339111,183,"Visited Hobbiton"
3339111,184,"Visited Hobbit Film site(s)"
3339112,143,"Organised local sightseeing tour which included Hobbit Film site(s)"
3339112,144,"Visited Hobbiton"
3339112,145,"Visited Hobbit Film site(s)"
3339113,163,"Something else"
3339115,161,"Visited Hobbiton"
3339121,166,"Visited Hobbiton"
3339121,167,"Something else"
3339122,159,"Visited Hobbit Film site(s)"
3339122,160,"Something else"
3339136,169,"Visited Hobbiton"
3339136,170,"Visited Hobbit Film site(s)"
3339137,129,"Visited Hobbiton"
3339143,168,"Visited Hobbiton"
3339161,155,"Visited Hobbiton"
3339174,170,"Group tour specifically organised for Hobbit fans"
3339174,171,"Visited Hobbiton"
3339191,153,"Visited Hobbiton"
3339465,304,"Visited Hobbiton"
3339465,305,"Visited Hobbit Film site(s)"
3339475,175,"Group tour specifically organised for Hobbit fans"
3339475,176,"Visited Hobbiton"
3339475,177,"Visited Hobbit Film site(s)"
3339490,238,"Visited Hobbiton"
3339490,239,"Visited Hobbit Film site(s)"
3339493,159,"Visited Hobbiton"
3339496,159,"Visited Hobbiton"
3339497,175,"Visited Hobbiton"
3339499,167,"Visited Hobbiton"
3339502,181,"Visited Hobbit Film site(s)"
3339503,182,"Visited Hobbiton"
3339535,171,"Visited Hobbit Film site(s)"
3339597,152,"Visited Hobbiton"
3339607,137,"Visited Hobbiton"
3339646,150,"Visited Hobbiton"
3339646,151,"Visited Hobbit Film site(s)"
3339652,133,"Visited Hobbiton"
3339679,234,"Visited Hobbiton"
3339679,235,"Visited Hobbit Film site(s)"
3339705,163,"Organised local sightseeing tour which included Hobbit Film site(s)"
3339710,158,"Visited Hobbit Film site(s)"
3339725,151,"Not sure"
3339741,147,"Organised local sightseeing tour which included Hobbit Film site(s)"
3339746,152,"Organised local sightseeing tour which included Hobbit Film site(s)"
3339746,153,"Visited Hobbiton"
3339758,153,"Organised local sightseeing tour which included Hobbit Film site(s)"
3339788,147,"Not sure"
3339804,160,"Not sure"
3339813,160,"Visited Hobbiton"
3339813,161,"Visited Hobbit Film site(s)"
3339816,158,"Visited Hobbiton"
3461392,179,"Visited Hobbiton"
3461392,180,"Visited Hobbit Film site(s)"
3461394,140,"Something else"
3461394,140,"Frith place at Matamata"
3461397,203,"Visited Hobbiton"
3461397,204,"Something else"
3461397,204,"weta cave"
3461417,147,"Visited Hobbiton"
3461422,173,"Visited Hobbit Film site(s)"
3461432,150,"Visited Hobbiton"
3461446,173,"Visited Hobbit Film site(s)"
3461461,162,"Visited Hobbiton"
3461468,150,"Visited Hobbiton"
3461484,150,"Visited Hobbit Film site(s)"
3461484,151,"Something else"
3461484,151,"Visit skytower"
3461487,177,"Organised local sightseeing tour which included Hobbit Film site(s)"
3461498,169,"Not sure"
3461520,155,"Visited Hobbiton"
3461520,156,"Something else"
3461532,161,"Not sure"
3461539,167,"Visited Hobbiton"
3461544,191,"Not sure"
3461634,168,"Organised local sightseeing tour which included Hobbit Film site(s)"
3461634,169,"Visited Hobbiton"
3461684,186,"Visited Hobbit Film site(s)"
3461685,141,"Visited Hobbiton"
3461689,165,"Visited Hobbiton"
3461689,166,"Visited Hobbit Film site(s)"
3461690,160,"Visited Hobbit Film site(s)"
3461691,166,"Visited Hobbit Film site(s)"
3461692,183,"Visited Hobbiton"
3461692,184,"Something else"
3461694,167,"Not sure"
3461697,150,"Visited Hobbiton"
3461698,165,"Not sure"
3461705,161,"Visited Hobbiton"
3461705,162,"Something else"
3461714,152,"Group tour specifically organised for Hobbit fans"
3461714,153,"Visited Hobbiton"
3461722,174,"Not sure"
3461725,150,"Visited Hobbiton"
3461820,149,"Organised local sightseeing tour which included Hobbit Film site(s)"
3461820,150,"Visited Hobbiton"
3461831,171,"Not sure"
3461838,157,"Not sure"
3461852,164,"Visited Hobbiton"
3461864,170,"Visited Hobbiton"
3461884,152,"Something else"
3461888,164,"Organised local sightseeing tour which included Hobbit Film site(s)"
3461888,165,"Visited Hobbiton"
3461893,159,"Not sure"
3461898,157,"Visited Hobbiton"
3461950,155,"Visited Hobbiton"
3462014,144,"Not sure"
3462019,156,"Not sure"
3462027,159,"Visited Hobbit Film site(s)"
3462037,173,"Not sure"
3462040,179,"Something else"
3462043,158,"Not sure"
3462052,148,"Visited Hobbit Film site(s)"
3462055,167,"Visited Hobbiton"
3462068,178,"Visited Hobbiton"
3462068,179,"Visited Hobbit Film site(s)"
3462073,171,"Visited Hobbiton"
3462075,159,"Visited Hobbiton"
3462149,161,"Not sure"
3462169,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462169,163,"Visited Hobbiton"
3462177,162,"Group tour specifically organised for Hobbit fans"
3462177,163,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462177,164,"Visited Hobbiton"
3462181,165,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462181,166,"Visited Hobbiton"
3462189,184,"Visited Hobbiton"
3462190,177,"Visited Hobbiton"
3462190,178,"Visited Hobbit Film site(s)"
3462215,154,"Visited Hobbiton"
3462226,168,"Visited Hobbiton"
3462254,165,"Visited Hobbiton"
3462268,163,"Visited Hobbiton"
3462276,140,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462276,141,"Visited Hobbiton"
3462283,214,"Visited Hobbiton"
3462283,215,"Something else"
3462283,215,"watched Hobbit 2"
3462296,189,"Visited Hobbiton"
3462305,186,"Visited Hobbiton"
3462307,159,"Visited Hobbiton"
3462321,168,"Visited Hobbiton"
3462322,190,"Visited Hobbiton"
3462340,169,"Visited Hobbiton"
3462341,191,"Visited Hobbit Film site(s)"
3462363,220,"Visited Hobbiton"
3462371,160,"Visited Hobbiton"
3462391,132,"Visited Hobbiton"
3462423,212,"Visited Hobbiton"
3462430,169,"Something else"
3462430,169,"weta cave"
3462442,154,"Visited Hobbiton"
3462463,186,"Visited Hobbiton"
3462463,187,"Visited Hobbit Film site(s)"
3462465,212,"Visited Hobbiton"
3462467,181,"Visited Hobbiton"
3462467,182,"Visited Hobbit Film site(s)"
3462478,191,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462487,197,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462501,153,"Visited Hobbiton"
3462505,170,"Group tour specifically organised for Hobbit fans"
3462520,188,"Visited Hobbiton"
3462534,160,"Visited Hobbit Film site(s)"
3462538,147,"Visited Hobbiton"
3462560,129,"Visited Hobbiton"
3462560,130,"Something else"
3462560,130,"weta workshop"
3462567,193,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462590,164,"Visited Hobbiton"
3462590,165,"Something else"
3462590,165,"road trip to sites"
3462591,192,"Visited Hobbiton"
3462599,220,"Visited Hobbiton"
3462623,172,"Visited Hobbiton"
3462635,163,"Visited Hobbiton"
3462635,164,"Visited Hobbit Film site(s)"
3462637,135,"Visited Hobbiton"
3462639,215,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462644,140,"Something else"
3462644,140,"weta workshop"
3462646,178,"Visited Hobbiton"
3462647,201,"Something else"
3462647,201,"Tangariro N. P."
3462660,153,"Visited Hobbiton"
3462666,156,"Visited Hobbit Film site(s)"
3462668,240,"Group tour specifically organised for Hobbit fans"
3462668,241,"Visited Hobbiton"
3462668,242,"Visited Hobbit Film site(s)"
3462680,195,"Visited Hobbiton"
3462692,186,"Visited Hobbiton"
3462692,187,"Visited Hobbit Film site(s)"
3462706,147,"Group tour specifically organised for Hobbit fans"
3462723,177,"Visited Hobbit Film site(s)"
3462725,129,"Visited Hobbiton"
3462729,192,"Group tour specifically organised for Hobbit fans"
3462729,193,"Visited Hobbiton"
3462729,194,"Visited Hobbit Film site(s)"
3462731,135,"Group tour specifically organised for Hobbit fans"
3462731,136,"Visited Hobbiton"
3462767,216,"Visited Hobbiton"
3462770,154,"Visited Hobbiton"
3462772,193,"Something else"
3462772,193,"Herr der Ringe Drehorte"
3462775,150,"Group tour specifically organised for Hobbit fans"
3462783,169,"Visited Hobbiton"
3462784,185,"Visited Hobbiton"
3462784,186,"Visited Hobbit Film site(s)"
3462791,147,"Visited Hobbiton"
3462796,176,"Visited Hobbiton"
3462848,213,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462848,214,"Visited Hobbiton"
3462848,215,"Visited Hobbit Film site(s)"
3462861,186,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462861,187,"Visited Hobbiton"
3462863,194,"Visited Hobbiton"
3462868,255,"Group tour specifically organised for Hobbit fans"
3462868,256,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462868,257,"Visited Hobbiton"
3462868,258,"Visited Hobbit Film site(s)"
3462883,131,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462936,137,"Visited Hobbiton"
3462939,149,"Visited Hobbiton"
3462945,158,"Something else"
3462945,158,"Lake wakatipu"
3462951,230,"Visited Hobbiton"
3462957,151,"Visited Hobbiton"
3462957,152,"Visited Hobbit Film site(s)"
3462969,185,"Organised local sightseeing tour which included Hobbit Film site(s)"
3462976,210,"Visited Hobbiton"
3462976,211,"Something else"
3462976,211,"horse back riding in Glenorchy"
3462978,180,"Something else"
3462978,180,"Tongariro GW"
3462994,165,"Visited Hobbiton"
3462994,166,"Visited Hobbit Film site(s)"
3463001,165,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463001,166,"Visited Hobbiton"
3463001,167,"Visited Hobbit Film site(s)"
3463002,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463025,199,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463025,200,"Visited Hobbiton"
3463036,205,"Visited Hobbiton"
3463037,181,"Visited Hobbiton"
3463042,194,"Visited Hobbiton"
3463051,201,"Group tour specifically organised for Hobbit fans"
3463051,202,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463051,203,"Visited Hobbiton"
3463053,266,"Visited Hobbiton"
3463059,170,"Visited Hobbiton"
3463065,199,"Visited Hobbiton"
3463079,122,"Visited Hobbiton"
3463082,172,"Visited Hobbiton"
3463087,173,"Visited Hobbiton"
3463090,151,"Group tour specifically organised for Hobbit fans"
3463091,153,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463091,154,"Visited Hobbiton"
3463091,155,"Visited Hobbit Film site(s)"
3463103,151,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463103,152,"Visited Hobbiton"
3463105,186,"Visited Hobbiton"
3463123,160,"Visited Hobbiton"
3463136,226,"Visited Hobbiton"
3463160,137,"Something else"
3463160,137,"visited animation sites together with friend"
3463183,184,"Visited Hobbiton"
3463185,224,"Visited Hobbiton"
3463201,172,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463201,173,"Something else"
3463201,173,"WETA cave, movie theater, hobbit exhibits at airport and museums"
3463202,172,"Group tour specifically organised for Hobbit fans"
3463202,173,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463202,174,"Visited Hobbiton"
3463202,175,"Visited Hobbit Film site(s)"
3463205,161,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463206,172,"Something else"
3463206,172,"saw the third movie"
3463219,137,"Something else"
3463219,137,"Watched the films"
3463228,211,"Visited Hobbit Film site(s)"
3463229,130,"Something else"
3463229,130,"Watched film."
3463245,124,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463245,125,"Something else"
3463245,125,"Weta"
3463261,209,"Visited Hobbiton"
3463261,210,"Visited Hobbit Film site(s)"
3463269,175,"Visited Hobbiton"
3463271,159,"Something else"
3463271,159,"Visit one of the horses from the lotr movie"
3463286,165,"Visited Hobbiton"
3463335,164,"Visited Hobbit Film site(s)"
3463348,208,"Visited Hobbiton"
3463352,157,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463353,173,"Visited Hobbiton"
3463361,224,"Visited Hobbiton"
3463361,225,"Visited Hobbit Film site(s)"
3463390,185,"Visited Hobbiton"
3463407,147,"Visited Hobbit Film site(s)"
3463409,177,"Visited Hobbiton"
3463435,172,"Visited Hobbiton"
3463437,159,"Visited Hobbit Film site(s)"
3463447,219,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463447,220,"Visited Hobbiton"
3463447,221,"Visited Hobbit Film site(s)"
3463462,221,"Visited Hobbiton"
3463462,222,"Something else"
3463462,222,"weta caves"
3463482,195,"Visited Hobbiton"
3463482,196,"Visited Hobbit Film site(s)"
3463487,188,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463502,197,"Something else"
3463502,197,"visit Weta Cave"
3463517,221,"Group tour specifically organised for Hobbit fans"
3463517,222,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463517,223,"Visited Hobbiton"
3463517,224,"Visited Hobbit Film site(s)"
3463545,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463545,161,"Visited Hobbiton"
3463545,162,"Visited Hobbit Film site(s)"
3463571,180,"Visited Hobbiton"
3463574,189,"Visited Hobbiton"
3463580,221,"Group tour specifically organised for Hobbit fans"
3463580,222,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463603,175,"Visited Hobbiton"
3463603,176,"Visited Hobbit Film site(s)"
3463626,167,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463633,153,"Visited Hobbit Film site(s)"
3463637,186,"Visited Hobbiton"
3463654,167,"Group tour specifically organised for Hobbit fans"
3463654,168,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463654,169,"Visited Hobbiton"
3463654,170,"Visited Hobbit Film site(s)"
3463712,201,"Visited Hobbiton"
3463725,222,"Visited Hobbiton"
3463732,187,"Group tour specifically organised for Hobbit fans"
3463732,188,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463732,189,"Visited Hobbiton"
3463732,190,"Visited Hobbit Film site(s)"
3463738,166,"Visited Hobbiton"
3463753,186,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463770,232,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463775,205,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463775,206,"Visited Hobbiton"
3463777,161,"Group tour specifically organised for Hobbit fans"
3463784,247,"Visited Hobbit Film site(s)"
3463803,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463803,161,"Visited Hobbiton"
3463808,209,"Group tour specifically organised for Hobbit fans"
3463808,210,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463808,211,"Visited Hobbiton"
3463808,212,"Visited Hobbit Film site(s)"
3463818,146,"Group tour specifically organised for Hobbit fans"
3463841,178,"Something else"
3463841,178,"watched movie at cinema"
3463842,190,"Group tour specifically organised for Hobbit fans"
3463845,250,"Visited Hobbiton"
3463851,172,"Group tour specifically organised for Hobbit fans"
3463851,173,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463859,146,"Something else"
3463859,146,"saw latest movie"
3463865,183,"Group tour specifically organised for Hobbit fans"
3463865,184,"Organised local sightseeing tour which included Hobbit Film site(s)"
3463865,185,"Visited Hobbiton"
3463865,186,"Visited Hobbit Film site(s)"
3463893,234,"Visited Hobbit Film site(s)"
3463902,178,"Visited Hobbiton"
3463915,163,"Visited Hobbiton"
3463919,160,"Visited Hobbiton"
3463920,195,"Visited Hobbiton"
3463922,199,"Something else"
3463922,199,"Weka Studios"
3463923,148,"Something else"
3463923,148,"Tour guide provided information on Hobbit sites"
3463952,169,"Group tour specifically organised for Hobbit fans"
3463970,164,"Visited Hobbiton"
3463979,199,"Visited Hobbiton"
3463979,200,"Visited Hobbit Film site(s)"
3463982,163,"Visited Hobbit Film site(s)"
3463983,190,"Visited Hobbiton"
3464003,167,"Visited Hobbit Film site(s)"
3464032,164,"Visited Hobbiton"
3464060,154,"Visited Hobbiton"
3464060,155,"Visited Hobbit Film site(s)"
3464061,182,"Group tour specifically organised for Hobbit fans"
3464061,183,"Visited Hobbiton"
3464061,184,"Visited Hobbit Film site(s)"
3464069,198,"Group tour specifically organised for Hobbit fans"
3464069,199,"Organised local sightseeing tour which included Hobbit Film site(s)"
3464069,200,"Visited Hobbiton"
3464069,201,"Visited Hobbit Film site(s)"
3464090,186,"Group tour specifically organised for Hobbit fans"
3464111,142,"Group tour specifically organised for Hobbit fans"
3464111,143,"Visited Hobbiton"
3464143,201,"Visited Hobbiton"
3464143,202,"Something else"
3464143,202,"tongariro"
3464173,181,"Visited Hobbiton"
3464173,182,"Visited Hobbit Film site(s)"
3464203,190,"Visited Hobbiton"
3464212,151,"Visited Hobbiton"
3464229,181,"Visited Hobbiton"
3464235,226,"Visited Hobbiton"
3464235,227,"Visited Hobbit Film site(s)"
3464240,152,"Not sure"
3464244,158,"Visited Hobbiton"
3464262,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3464262,167,"Visited Hobbiton"
3464264,173,"Visited Hobbiton"
3464273,155,"Visited Hobbiton"
3464274,239,"Organised local sightseeing tour which included Hobbit Film site(s)"
3464274,240,"Visited Hobbiton"
3464287,292,"Group tour specifically organised for Hobbit fans"
3464287,293,"Organised local sightseeing tour which included Hobbit Film site(s)"
3464287,294,"Visited Hobbiton"
3464287,295,"Visited Hobbit Film site(s)"
3464287,296,"Something else"
3464287,296,"more Lord of the Rings than Hobbit"
3464300,204,"Visited Hobbiton"
3464300,205,"Visited Hobbit Film site(s)"
3464304,250,"Visited Hobbiton"
3464304,251,"Visited Hobbit Film site(s)"
3464322,293,"Group tour specifically organised for Hobbit fans"
3464322,294,"Organised local sightseeing tour which included Hobbit Film site(s)"
3464322,295,"Visited Hobbiton"
3464322,296,"Visited Hobbit Film site(s)"
3464338,222,"Visited Hobbiton"
3464341,204,"Visited Hobbiton"
3464341,205,"Visited Hobbit Film site(s)"
