"SurveyResponseID","AnswerNumber","AirlineUsed","AirlineRating"
3188641,110,"Virgin/Virgin Blue/Pacific Blue","4"
3188722,150,"Emirates","8"
3188653,105,"Qantas","8"
3188782,153,"Singapore Airlines","Excellent  10"
3188596,126,"Singapore Airlines","8"
3188657,117,"Qantas","8"
3188593,141,"Qantas","7"
3188809,152,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3188802,117,"Virgin/Virgin Blue/Pacific Blue","6"
3188810,131,"Virgin/Virgin Blue/Pacific Blue","8"
3188837,118,"Qantas","5"
3188699,135,"Singapore Airlines","9"
3188564,159,"Emirates","Excellent  10"
3188805,102,"Emirates","Excellent  10"
3188818,136,"Emirates","8"
3188830,182,"Emirates","Excellent  10"
3188790,141,"Virgin/Virgin Blue/Pacific Blue","7"
3188744,127,"Emirates","Excellent  10"
3188657,118,"Emirates","9"
3188760,105,"British Airways","9"
3188693,144,"Singapore Airlines","Excellent  10"
3188694,107,"Singapore Airlines","Excellent  10"
3188790,140,"Air New Zealand","7"
3188673,106,"Air New Zealand","8"
3188833,117,"Air New Zealand","9"
3188810,130,"Air New Zealand","8"
3188645,150,"Qantas","Excellent  10"
3188760,104,"Qantas","9"
3188740,172,"Emirates","9"
3188809,151,"Emirates","Excellent  10"
3188825,135,"Emirates","9"
3188862,155,"Emirates","8"
3188704,104,"Emirates","9"
3188758,190,"Emirates","Excellent  10"
3188841,180,"Virgin/Virgin Blue/Pacific Blue","5"
3188719,162,"Singapore Airlines","9"
3188727,192,"Singapore Airlines","Excellent  10"
3188768,149,"Singapore Airlines","7"
3188780,137,"Air New Zealand","9"
3188845,117,"Virgin/Virgin Blue/Pacific Blue","6"
3188796,102,"JetStar","8"
3188909,136,"Air New Zealand","Excellent  10"
3188841,179,"Air New Zealand","5"
3188752,188,"Qantas","Excellent  10"
3188878,146,"Air New Zealand","9"
3188735,143,"Singapore Airlines","Excellent  10"
3188913,134,"Air New Zealand","8"
3188830,181,"Qantas","8"
3188913,136,"Virgin/Virgin Blue/Pacific Blue","8"
3188812,128,"Air New Zealand","8"
3188878,147,"China Southern","9"
3188845,116,"JetStar","Excellent  10"
3188735,144,"JetStar","6"
3188824,132,"Air New Zealand","4"
3188849,112,"Air New Zealand","6"
3188937,202,"JetStar","5"
3188941,144,"JetStar","8"
3188913,135,"JetStar","7"
3188747,113,"Air New Zealand","9"
3188978,118,"Air New Zealand","9"
3188941,143,"Singapore Airlines","9"
3188945,187,"Singapore Airlines","8"
3188846,166,"Emirates","Excellent  10"
3188828,176,"Emirates","9"
3189006,161,"Air New Zealand","Excellent  10"
3188832,153,"Singapore Airlines","7"
3188844,186,"Singapore Airlines","Excellent  10"
3188982,123,"Air New Zealand","6"
3188837,119,"Emirates","Excellent  10"
3188966,120,"Emirates","Excellent  10"
3188974,112,"Virgin/Virgin Blue/Pacific Blue","8"
3188747,114,"Virgin/Virgin Blue/Pacific Blue","7"
3188994,185,"Singapore Airlines","9"
3188898,139,"Emirates","9"
3188876,118,"Emirates","9"
3188874,114,"JetStar","9"
3188896,117,"Emirates","7"
3188918,148,"Emirates","8"
3188966,119,"JetStar","6"
3188910,176,"Cathay Pacific","Excellent  10"
3188974,111,"Air New Zealand","9"
3188966,118,"Air New Zealand","7"
3188812,129,"Emirates","Excellent  10"
3188771,161,"Malaysian Airlines","7"
3188937,201,"Singapore Airlines","9"
3188868,141,"Singapore Airlines","Excellent  10"
3188824,133,"Qantas","9"
3188953,146,"Virgin/Virgin Blue/Pacific Blue","9"
3188966,121,"Virgin/Virgin Blue/Pacific Blue","8"
3188978,119,"Virgin/Virgin Blue/Pacific Blue","9"
3188759,113,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3188864,144,"Singapore Airlines","9"
3189006,162,"Virgin/Virgin Blue/Pacific Blue","7"
3188767,182,"Singapore Airlines","8"
3188876,117,"Qantas","Excellent  10"
3189038,182,"Singapore Airlines","Excellent  10"
3188831,143,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3188771,162,"Qantas","8"
3189030,164,"Singapore Airlines","8"
3188900,163,"Singapore Airlines","9"
3189042,143,"Singapore Airlines","Excellent  10"
3188908,124,"Singapore Airlines","Excellent  10"
3188811,157,"JetStar","5"
3188888,125,"Singapore Airlines","4"
3188807,120,"Air New Zealand","8"
3188835,121,"Air New Zealand","Excellent  10"
3189070,128,"Air New Zealand","9"
3188987,159,"Air New Zealand","9"
3188787,173,"Qantas","5"
3188902,171,"Singapore Airlines","Excellent  10"
3189058,129,"Cathay Pacific","9"
3188950,103,"Air New Zealand","Poor  1"
3188807,121,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3188815,120,"JetStar","8"
3188930,165,"Air New Zealand","8"
3189058,128,"Air New Zealand","9"
3188920,135,"JetStar","3"
3189070,129,"JetStar","8"
3188952,113,"Air New Zealand","8"
3188983,149,"Air New Zealand","9"
3188963,201,"Emirates","8"
3189078,156,"Emirates","9"
3189106,170,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3188910,175,"Emirates","Excellent  10"
3189019,116,"Singapore Airlines","8"
3188938,181,"Singapore Airlines","8"
3189074,137,"Emirates","8"
3188989,181,"Qantas","Excellent  10"
3188934,141,"Qantas","8"
3188993,123,"Singapore Airlines","6"
3188942,191,"Singapore Airlines","9"
3188967,146,"Singapore Airlines","9"
3188991,171,"Qantas","7"
3189001,175,"Singapore Airlines","Excellent  10"
3188855,146,"Singapore Airlines","8"
3189003,181,"Singapore Airlines","9"
3189126,161,"Air New Zealand","8"
3188904,136,"Singapore Airlines","Excellent  10"
3189029,150,"Singapore Airlines","9"
3188930,166,"Virgin/Virgin Blue/Pacific Blue","5"
3188831,142,"Air New Zealand","Excellent  10"
3188991,169,"Malaysian Airlines","8"
3188985,144,"Virgin/Virgin Blue/Pacific Blue","9"
3189033,201,"Singapore Airlines","9"
3188991,170,"JetStar","6"
3189130,136,"JetStar","6"
3188950,104,"Virgin/Virgin Blue/Pacific Blue","7"
3189146,164,"Virgin/Virgin Blue/Pacific Blue","5"
3189154,118,"Virgin/Virgin Blue/Pacific Blue","9"
3189037,132,"Singapore Airlines","8"
3189015,114,"Another airline",NA
3188987,160,"Virgin/Virgin Blue/Pacific Blue","7"
3189065,149,"Singapore Airlines","9"
3189150,142,"Air New Zealand","5"
3188867,155,"Virgin/Virgin Blue/Pacific Blue","2"
3189130,137,"Virgin/Virgin Blue/Pacific Blue","7"
3188952,114,"JetStar","7"
3189013,126,"JetStar","8"
3189023,182,"Singapore Airlines","8"
3189015,113,"Air New Zealand","8"
3188991,172,"Emirates","8"
3189150,143,"Emirates","Excellent  10"
3189057,108,"Singapore Airlines","9"
3189146,163,"Air New Zealand","Excellent  10"
3188867,154,"Air New Zealand","8"
3189077,120,"Qantas","6"
3189047,142,"Singapore Airlines","8"
3189081,148,"Singapore Airlines","8"
3189226,157,"Singapore Airlines","9"
3189234,114,"Qantas","7"
3189162,139,"Virgin/Virgin Blue/Pacific Blue","8"
3189123,121,"Qantas","7"
3189194,111,"Qantas","Excellent  10"
3189186,147,"Singapore Airlines","9"
3189083,123,"Virgin/Virgin Blue/Pacific Blue","6"
3189075,148,"Emirates","Excellent  10"
3189091,147,"Virgin/Virgin Blue/Pacific Blue","8"
3189103,165,"Emirates","9"
3189043,136,"JetStar","Excellent  10"
3189083,122,"Air New Zealand","8"
3189001,176,"Emirates","9"
3189182,119,"Another airline",NA
3188887,138,"Singapore Airlines","9"
3189111,165,"Air New Zealand","Excellent  10"
3189043,135,"Air New Zealand","Excellent  10"
3189053,130,"Emirates","8"
3189190,108,"Virgin/Virgin Blue/Pacific Blue","8"
3188875,135,"Air New Zealand","3"
3189210,117,"JetStar","Excellent  10"
3189045,132,"Singapore Airlines","9"
3189017,153,"Air New Zealand","9"
3189234,115,"Virgin/Virgin Blue/Pacific Blue","7"
3189162,138,"JetStar","5"
3189266,202,"Air New Zealand","Excellent  10"
3189129,132,"Air New Zealand","Excellent  10"
3189326,158,"Cathay Pacific","7"
3188907,133,"Singapore Airlines","Excellent  10"
3189071,149,"Emirates","9"
3189071,148,"Air New Zealand","5"
3189282,127,"Air New Zealand","7"
3189230,124,"Air New Zealand","Excellent  10"
3189366,138,"Emirates","9"
3189093,115,"Air New Zealand","9"
3189246,147,"Emirates","3"
3189113,133,"Air New Zealand","8"
3189274,132,"Emirates","Excellent  10"
3189135,110,"JetStar","Poor  1"
3188951,173,"Air New Zealand","Excellent  10"
3188951,174,"JetStar","8"
3188955,153,"Virgin/Virgin Blue/Pacific Blue","8"
3188964,153,"Virgin/Virgin Blue/Pacific Blue","8"
3189127,128,"Air New Zealand","8"
3189131,108,"Air New Zealand","8"
3188919,181,"Another airline",NA
3188895,141,"Virgin/Virgin Blue/Pacific Blue","6"
3189113,134,"Qantas","9"
3189286,109,"Qantas","6"
3188939,155,"Singapore Airlines","9"
3188951,175,"Virgin/Virgin Blue/Pacific Blue","8"
3188891,151,"Emirates","9"
3189187,123,"Emirates","Excellent  10"
3189133,110,"Air New Zealand","6"
3189183,117,"Qantas","Excellent  10"
3189141,147,"Virgin/Virgin Blue/Pacific Blue","8"
3189286,108,"JetStar","6"
3188976,142,"Air New Zealand","8"
3189350,120,"JetStar","9"
3188984,142,"JetStar","7"
3188964,152,"Emirates","9"
3189259,105,"Emirates","Excellent  10"
3189000,133,"Singapore Airlines","Excellent  10"
3189322,139,"Air New Zealand","Excellent  10"
3189008,138,"Virgin/Virgin Blue/Pacific Blue","9"
3189326,157,"Air New Zealand","Excellent  10"
3189191,159,"Air New Zealand","7"
3189362,160,"Korean Air","Excellent  10"
3189161,133,"Cathay Pacific","8"
3189183,118,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3189370,133,"Air New Zealand","Excellent  10"
3189032,134,"Air New Zealand","9"
3189235,140,"Air New Zealand","Excellent  10"
3189255,172,"Another airline",NA
3189145,121,"JetStar","8"
3189259,104,"Air New Zealand","Excellent  10"
3189169,116,"JetStar","8"
3189251,123,"JetStar","7"
3189378,156,"Air New Zealand","Excellent  10"
3188694,108,"Lufthansa","7"
3189470,174,"Cathay Pacific","6"
3189179,121,"Singapore Airlines","9"
3188972,156,"JetStar","8"
3188984,141,"Air New Zealand","Excellent  10"
3188992,133,"Qantas","Poor  1"
3189141,146,"Qantas","8"
3189386,149,"Virgin/Virgin Blue/Pacific Blue","7"
3189137,121,"Qantas","9"
3189374,145,"JetStar","5"
3189211,138,"Qantas","8"
3189149,123,"Qantas","7"
3189145,122,"Virgin/Virgin Blue/Pacific Blue","7"
3189390,116,"China Southern","4"
3189157,101,"Virgin/Virgin Blue/Pacific Blue","7"
3189193,147,"Singapore Airlines","8"
3189263,133,"Air New Zealand","Excellent  10"
3189390,115,"Air New Zealand","9"
3189462,170,"Qantas","5"
3189036,114,"Singapore Airlines","Excellent  10"
3189279,155,"Singapore Airlines","9"
3189430,111,"Air New Zealand","9"
3189032,135,"Virgin/Virgin Blue/Pacific Blue","4"
3189502,191,"Qantas","8"
3189040,162,"Singapore Airlines","Excellent  10"
3189227,160,"Singapore Airlines","Excellent  10"
3189044,133,"Singapore Airlines","Excellent  10"
3189259,106,"Virgin/Virgin Blue/Pacific Blue","7"
3189056,153,"Singapore Airlines","Excellent  10"
3189084,108,"Singapore Airlines","Excellent  10"
3189263,134,"Singapore Airlines","Excellent  10"
3189462,171,"Virgin/Virgin Blue/Pacific Blue","5"
3189133,111,"JetStar","7"
3189466,158,"Air New Zealand","9"
3189245,152,"Singapore Airlines","9"
3189271,164,"Qantas","9"
3189271,163,"JetStar","7"
3189275,102,"Qantas","7"
3189490,145,"Air New Zealand","8"
3189100,113,"Virgin/Virgin Blue/Pacific Blue","7"
3189225,134,"Singapore Airlines","Excellent  10"
3189237,119,"Qantas","9"
3189257,189,"Singapore Airlines","Excellent  10"
3189462,169,"JetStar","5"
3189506,103,"Air New Zealand","7"
3189221,154,"Air New Zealand","8"
3189370,134,"Emirates","Excellent  10"
3189068,124,"Emirates","6"
3189450,112,"JetStar","Poor  1"
3189279,154,"Air New Zealand","Excellent  10"
3189100,112,"Air New Zealand","8"
3189205,133,"Air New Zealand","8"
3189514,116,"Air New Zealand","Excellent  10"
3189470,173,"Air New Zealand","Excellent  10"
3189295,141,"Air New Zealand","Excellent  10"
3189319,107,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3189311,184,"China Southern","7"
3189128,120,"Air New Zealand","9"
3189526,132,"Qantas","8"
3189285,133,"Singapore Airlines","8"
3189277,143,"Singapore Airlines","9"
3189265,140,"Another airline",NA
3189140,135,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3189339,123,"Singapore Airlines","9"
3189116,136,"JetStar","8"
3189526,131,"Air New Zealand","9"
3189265,139,"Air New Zealand","5"
3189152,113,"Virgin/Virgin Blue/Pacific Blue","7"
3189128,121,"JetStar","8"
3189156,141,"Air New Zealand","7"
3189355,153,"Air New Zealand","Excellent  10"
3189319,106,"JetStar","Excellent  10"
3189313,139,"JetStar","9"
3189164,137,"Air New Zealand","7"
3189329,171,"Another airline",NA
3189140,134,"Air New Zealand","Excellent  10"
3189152,112,"Air New Zealand","7"
3189329,170,"Air New Zealand","6"
3189168,157,"Air New Zealand","8"
3189172,147,"JetStar","9"
3189343,125,"Air New Zealand","Excellent  10"
3189359,135,"Singapore Airlines","9"
3189333,150,"Singapore Airlines","8"
3189331,139,"Qantas","8"
3189337,110,"Singapore Airlines","Excellent  10"
3189361,120,"Singapore Airlines","8"
3189554,126,"Air New Zealand","9"
3189172,148,"Another airline",NA
3189058,130,"Lufthansa","9"
3189602,167,"Cathay Pacific","9"
3189072,143,"Emirates","9"
3189184,134,"Emirates","Excellent  10"
3189160,123,"Qantas","8"
3189188,146,"Qantas","6"
3189570,180,"Air New Zealand","9"
3189359,136,"JetStar","7"
3189363,135,"Another airline",NA
3189371,101,"JetStar","9"
3189373,162,"JetStar","6"
3189208,136,"JetStar","4"
3189403,118,"Air New Zealand","9"
3189570,181,"JetStar","9"
3189176,135,"Air New Zealand","6"
3189184,133,"China Southern","Excellent  10"
3189188,145,"JetStar","2"
3189369,148,"Emirates","Excellent  10"
3189381,107,"Air New Zealand","7"
3189197,155,"Emirates","5"
3189431,111,"Emirates","7"
3189419,151,"Emirates","9"
3189271,165,"Emirates","7"
3189646,152,"Emirates","Excellent  10"
3189630,110,"Air New Zealand","Excellent  10"
3189393,126,"Qantas","9"
3189467,134,"Qantas","7"
3189395,157,"Qantas","7"
3189216,154,"Another airline",NA
3189487,133,"Virgin/Virgin Blue/Pacific Blue","6"
3189409,184,"Air New Zealand","Excellent  10"
3189435,137,"Air New Zealand","7"
3189646,151,"Air New Zealand","9"
3189435,138,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3189216,153,"Air New Zealand","Excellent  10"
3189467,135,"Virgin/Virgin Blue/Pacific Blue","3"
3189168,158,"Qantas","9"
3189403,119,"Virgin/Virgin Blue/Pacific Blue","9"
3189630,111,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3189397,111,"Qantas","Excellent  10"
3189401,113,"Virgin/Virgin Blue/Pacific Blue","7"
3189487,132,"Air New Zealand","Excellent  10"
3189638,119,"Air New Zealand","9"
3189491,125,"Singapore Airlines","8"
3189650,183,"Another airline",NA
3189455,146,"Emirates","Excellent  10"
3189224,117,"Emirates","7"
3189686,140,"Cathay Pacific","7"
3189244,139,"Cathay Pacific","6"
3189662,129,"JetStar","3"
3189666,120,"Air New Zealand","8"
3189228,116,"Air New Zealand","8"
3189519,121,"China Southern","4"
3189417,142,"Air New Zealand","9"
3189543,174,"Air New Zealand","Excellent  10"
3189248,128,"Air New Zealand","4"
3189547,139,"Air New Zealand","6"
3189571,134,"Air New Zealand","7"
3189698,124,"Air New Zealand","Excellent  10"
3189477,158,"Air New Zealand","5"
3189591,151,"Air New Zealand","Excellent  10"
3189465,101,"Air New Zealand","Excellent  10"
3189236,180,"Lufthansa","8"
3189571,135,"Cathay Pacific","5"
3189485,102,"Air New Zealand","Excellent  10"
3189674,118,"Air New Zealand","Excellent  10"
3189417,143,"JetStar","9"
3189559,161,"Air New Zealand","9"
3189441,180,"Another airline",NA
3189579,118,"Air New Zealand","4"
3189469,156,"Air New Zealand","Excellent  10"
3189409,186,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3189547,140,"Virgin/Virgin Blue/Pacific Blue","6"
3189662,130,"Qantas","Excellent  10"
3189501,117,"Virgin/Virgin Blue/Pacific Blue","7"
3189248,130,"Qantas","8"
3189525,147,"Virgin/Virgin Blue/Pacific Blue","7"
3189409,185,"Qantas","Excellent  10"
3189417,145,"Virgin/Virgin Blue/Pacific Blue","9"
3189559,162,"Virgin/Virgin Blue/Pacific Blue","5"
3189535,140,"Emirates","9"
3189519,122,"Korean Air","8"
3189509,130,"Korean Air","9"
3189710,130,"Emirates","Excellent  10"
3189589,137,"Cathay Pacific","6"
3189469,157,"Emirates","9"
3189248,131,"Emirates","8"
3189611,111,"Air New Zealand","8"
3189593,108,"Air New Zealand","7"
3189615,161,"Air New Zealand","7"
3189304,139,"Air New Zealand","Excellent  10"
3189220,121,"Qantas","Excellent  10"
3189417,144,"Qantas","9"
3189236,179,"Singapore Airlines","Excellent  10"
3189421,111,"Qantas","5"
3189710,129,"Qantas","8"
3189591,152,"Qantas","5"
3189489,146,"Qantas","9"
3189513,106,"Air New Zealand","7"
3189529,116,"Air New Zealand","7"
3189722,162,"Qantas","9"
3189605,121,"Qantas","Excellent  10"
3189549,122,"JetStar","7"
3189730,106,"JetStar","8"
3189248,129,"JetStar","6"
3189521,178,"JetStar","9"
3189252,138,"Air New Zealand","Excellent  10"
3189585,104,"Air New Zealand","9"
3189589,136,"Air New Zealand","8"
3189603,130,"Qantas","8"
3189730,107,"Virgin/Virgin Blue/Pacific Blue","9"
3189611,112,"Singapore Airlines","9"
3189746,133,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3189521,179,"Qantas","9"
3189762,109,"Virgin/Virgin Blue/Pacific Blue","8"
3189617,158,"JetStar","7"
3189348,140,"Air New Zealand","Excellent  10"
3189653,112,"Air New Zealand","9"
3189605,120,"JetStar","8"
3189615,163,"Another airline",NA
3189722,163,"Emirates","Excellent  10"
3189806,147,"American Airlines","9"
3189782,164,"Singapore Airlines","9"
3189613,144,"Air New Zealand","8"
3189613,145,"Another airline",NA
3189320,131,"Air New Zealand","6"
3189718,107,"Air New Zealand","7"
3189619,170,"Another airline",NA
3189360,130,"Singapore Airlines","Excellent  10"
3189673,118,"Air New Zealand","Excellent  10"
3189252,139,"Qantas","Excellent  10"
3189615,162,"Singapore Airlines","Excellent  10"
3189260,186,"Emirates","Excellent  10"
3189722,161,"JetStar","8"
3189709,127,"Emirates","4"
3189260,185,"Air New Zealand","6"
3189597,153,"Air New Zealand","8"
3189754,129,"China Southern","5"
3189453,132,"Emirates","8"
3189308,170,"Emirates","9"
3189762,108,"Air New Zealand","Excellent  10"
3189264,188,"Qantas","7"
3189806,148,"Qantas","Excellent  10"
3189340,157,"Air New Zealand","Excellent  10"
3189846,118,"Air New Zealand","9"
3189882,162,"Emirates","Excellent  10"
3189711,166,"Emirates","Excellent  10"
3189707,171,"Singapore Airlines","8"
3189898,149,"Singapore Airlines","Excellent  10"
3189340,158,"Qantas","Excellent  10"
3189627,143,"Qantas","8"
3189681,129,"Another airline",NA
3189404,126,"Air New Zealand","8"
3189818,132,"JetStar","9"
3189703,146,"Air New Zealand","Excellent  10"
3189717,143,"Air New Zealand","Excellent  10"
3189673,119,"Qantas","Poor  1"
